"거주자우선주차구획번호",거주자우선주차구획위도,거주자우선주차구획경도,거주자우선주차구역명,소재지도로명주소,소재지지번주소,운영형태,사용시간대정보,사용기간,이용요금,이용요금할인정보,이용요금결제방법,이용요금환불안내정보,정기접수시작일자,정기접수종료일자,신청방법,신청서류,관리기관전화번호,관리기관명,데이터기준일자
11215-광장_309,37.54998744,127.1101776,지정구간,,서울특별시 광진구 광장동 127,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_310,37.54998744,127.1101776,지정구간,,서울특별시 광진구 광장동 127,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_311,37.55159117,127.111171,지정구간,,서울특별시 광진구 광장동 141-1,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_312,37.54998744,127.1101776,지정구간,,서울특별시 광진구 광장동 127,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_313,37.54998744,127.1101776,지정구간,,서울특별시 광진구 광장동 127,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_314,37.54998744,127.1101776,지정구간,,서울특별시 광진구 광장동 127,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_315,37.54998744,127.1101776,지정구간,,서울특별시 광진구 광장동 127,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_316,37.54998744,127.1101776,지정구간,,서울특별시 광진구 광장동 127,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_317,37.54998744,127.1101776,지정구간,,서울특별시 광진구 광장동 127,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_318,37.55107291,127.1106155,지정구간,,서울특별시 광진구 광장동 113,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_319,37.55107291,127.1106155,지정구간,,서울특별시 광진구 광장동 113,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_320,37.55107291,127.1106155,지정구간,,서울특별시 광진구 광장동 113,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_321,37.55107291,127.1106155,지정구간,,서울특별시 광진구 광장동 113,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_322,37.55134123,127.1104199,지정구간,,서울특별시 광진구 광장동 110,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_323,37.55134123,127.1104199,지정구간,,서울특별시 광진구 광장동 110,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_324,37.55134123,127.1104199,지정구간,,서울특별시 광진구 광장동 110,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_325,37.55159749,127.1109846,지정구간,,서울특별시 광진구 광장동 102,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_326,37.55159749,127.1109846,지정구간,,서울특별시 광진구 광장동 102,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_327,37.55159749,127.1109846,지정구간,,서울특별시 광진구 광장동 102,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_328,37.55159749,127.1109846,지정구간,,서울특별시 광진구 광장동 102,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_329,37.55159749,127.1109846,지정구간,,서울특별시 광진구 광장동 102,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_329-1,37.55159749,127.1109846,지정구간,,서울특별시 광진구 광장동 102,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_330,37.55159749,127.1109846,지정구간,,서울특별시 광진구 광장동 102,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_331,37.55159749,127.1109846,지정구간,,서울특별시 광진구 광장동 102,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_332,37.55159749,127.1109846,지정구간,,서울특별시 광진구 광장동 102,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_333,37.55173214,127.1103663,지정구간,,서울특별시 광진구 광장동 105,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_334,37.55173214,127.1103663,지정구간,,서울특별시 광진구 광장동 105,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_335,37.55173214,127.1103663,지정구간,,서울특별시 광진구 광장동 105,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_363,37.55173214,127.1103663,지정구간,,서울특별시 광진구 광장동 105,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_363-1,37.55173214,127.1103663,지정구간,,서울특별시 광진구 광장동 105,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_364,37.55173214,127.1103663,지정구간,,서울특별시 광진구 광장동 105,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_365,37.55173214,127.1103663,지정구간,,서울특별시 광진구 광장동 105,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_366,37.55173214,127.1103663,지정구간,,서울특별시 광진구 광장동 105,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_367,37.55173214,127.1103663,지정구간,,서울특별시 광진구 광장동 105,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_368,37.55173214,127.1103663,지정구간,,서울특별시 광진구 광장동 105,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_368-1,37.55173214,127.1103663,지정구간,,서울특별시 광진구 광장동 105,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_369,37.55173214,127.1103663,지정구간,,서울특별시 광진구 광장동 105,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_370,37.55173214,127.1103663,지정구간,,서울특별시 광진구 광장동 105,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_371,37.55173214,127.1103663,지정구간,,서울특별시 광진구 광장동 105,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_393-3,37.54917256,127.1084465,지정구간,,서울특별시 광진구 광장동 148-6,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_393-4,37.54917256,127.1084465,지정구간,,서울특별시 광진구 광장동 148-6,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_393-6,37.54788278,127.1080506,지정구간,,서울특별시 광진구 광장동 323-7,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_394,37.54942644,127.1099308,지정구간,,서울특별시 광진구 광장동 131-1,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_395,37.54942644,127.1099308,지정구간,,서울특별시 광진구 광장동 131-1,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_396,37.54942644,127.1099308,지정구간,,서울특별시 광진구 광장동 131-1,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_399-1,37.55107291,127.1106155,지정구간,,서울특별시 광진구 광장동 112,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_399-2,37.55107291,127.1106155,지정구간,,서울특별시 광진구 광장동 112,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_399-3,37.55107291,127.1106155,지정구간,,서울특별시 광진구 광장동 112,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_399-4,37.55107291,127.1106155,지정구간,,서울특별시 광진구 광장동 112,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_399-5,37.55107291,127.1106155,지정구간,,서울특별시 광진구 광장동 112,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_399-6,37.55107291,127.1106155,지정구간,,서울특별시 광진구 광장동 112,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_399-7,37.55107291,127.1106155,지정구간,,서울특별시 광진구 광장동 112,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_400,37.55107291,127.1106155,지정구간,,서울특별시 광진구 광장동 112,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_401,37.55107291,127.1106155,지정구간,,서울특별시 광진구 광장동 112,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_402,37.55107291,127.1106155,지정구간,,서울특별시 광진구 광장동 112,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_403,37.55107291,127.1106155,지정구간,,서울특별시 광진구 광장동 112,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_404,37.55107291,127.1106155,지정구간,,서울특별시 광진구 광장동 112,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_405,37.55107291,127.1106155,지정구간,,서울특별시 광진구 광장동 112,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_406,37.55107291,127.1106155,지정구간,,서울특별시 광진구 광장동 112,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_407,37.55107291,127.1106155,지정구간,,서울특별시 광진구 광장동 112,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_410,37.54733855,127.1066943,지정구간,,서울특별시 광진구 광장동 326-13,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_411-1,37.54733855,127.1066943,지정구간,,서울특별시 광진구 광장동 326-13,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_422,37.54757569,127.1069932,지정구간,,서울특별시 광진구 광장동 334-2,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_512,37.5473786,127.1060474,지정구간,,서울특별시 광진구 광장동 329-1,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_513,37.5473786,127.1060474,지정구간,,서울특별시 광진구 광장동 329-1,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_514,37.5473786,127.1060474,지정구간,,서울특별시 광진구 광장동 329-1,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_515,37.5473786,127.1060474,지정구간,,서울특별시 광진구 광장동 329-1,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_광장공동01,37.54653811,127.1018116,광장동공동,,서울특별시 광진구 광장동 394-43,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_광장공동02,37.54653811,127.1018116,광장동공동,,서울특별시 광진구 광장동 394-43,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_광장공동03,37.54653811,127.1018116,광장동공동,,서울특별시 광진구 광장동 394-43,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_광장공동04,37.54653811,127.1018116,광장동공동,,서울특별시 광진구 광장동 394-43,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_광장공동05,37.54653811,127.1018116,광장동공동,,서울특별시 광진구 광장동 394-43,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_광장공동06,37.54653811,127.1018116,광장동공동,,서울특별시 광진구 광장동 394-43,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_광장공동07,37.54653811,127.1018116,광장동공동,,서울특별시 광진구 광장동 394-43,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_광장공동08,37.54653811,127.1018116,광장동공동,,서울특별시 광진구 광장동 394-43,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_세촌01,37.54863606,127.1055563,세촌주차장,,서울특별시 광진구 광장동 275-5,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_세촌02,37.54863606,127.1055563,세촌주차장,,서울특별시 광진구 광장동 275-5,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_세촌03,37.54863606,127.1055563,세촌주차장,,서울특별시 광진구 광장동 275-5,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_세촌04,37.54863606,127.1055563,세촌주차장,,서울특별시 광진구 광장동 275-5,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-광장_세촌05,37.54863606,127.1055563,세촌주차장,,서울특별시 광진구 광장동 275-5,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
