no,pl_id,pl_nm,sido_nm,sgg_nm,bemd_nm,beonji,ho,road_nm,bld_num,logitude,latitude,pl_num_space,pl_fee_free,occ_park,operation_type,resident_day_month_amt,resident_night_month_amt,resident_allday_month_amt,pl_start_time,pl_end_time,specific,final_end_dt
일련번호,주차장고유값,주차장명,시도명칭,시군구명칭,법정읍면동명칭,번지,호,도로명 이름,건물 번호,경도,위도,개방면수,무료 개방여부,수시주차가능여부,운영방식,거주자-주간(월)금액,거주자-야간(월)금액,거주자-전일(월)금액,시작시간,종료시간,특이사항,구축기준일
501,4756109,어린이대공원노상주차장,서울특별시,광진구,능동,243,5,천호대로124길,106,127.083931,37.552514,1,0,0,2,30000,20000,40000,0900,1800,,2022-11-25
502,4756108,어린이대공원노상주차장,서울특별시,광진구,능동,243,10,천호대로124길,106-13,127.083809,37.552574,1,0,0,2,30000,20000,40000,0900,1800,,2022-11-25
503,4755440,어린이대공원노상주차장,서울특별시,광진구,능동,243,10,능동로32길,106-13,127.083742,37.552583,1,0,0,2,30000,20000,40000,0900,1800,,2022-11-25
504,4737847,어린이대공원노상주차장,서울특별시,광진구,능동,243,5,천호대로124길,106,127.084019,37.552480,1,0,0,2,30000,20000,40000,0900,1800,,2022-11-25
505,4807930,244-11 노상주차장,서울특별시,광진구,능동,244,11,천호대로116길,33,127.083428,37.553609,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
506,4736679,245-2 거주자우선주차장,서울특별시,광진구,능동,245,2,능동로36길,98,127.084303,37.554444,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
507,5528129,247-6 노상주차장,서울특별시,광진구,능동,247,6,천호대로,624,127.086807 ,37.553978 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
508,5528128,247-6 노상주차장,서울특별시,광진구,능동,247,6,천호대로,624,127.086767 ,37.553936 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
509,5528119,247-18 노상주차장,서울특별시,광진구,능동,247,18,능동로36길,121,127.085395 ,37.554214 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
510,4807767,247-18 노상주차장,서울특별시,광진구,능동,247,18,능동로36길,121,127.085379,37.554175,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
511,4756433,247-6 노상주차장,서울특별시,광진구,능동,247,6,천호대로,624,127.086748,37.553887,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
512,5528114,248-35 노상주차장,서울특별시,광진구,능동,248,35,능동로36길,138,127.085879 ,37.553818 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
513,5528113,248-35 노상주차장,서울특별시,광진구,능동,248,35,능동로36길,138,127.085932 ,37.553801 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
514,4820648,248-35 노상주차장,서울특별시,광진구,능동,248,35,능동로36길,138,127.086293,37.553676,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
515,5528043,249-3 거주자우선주차장,서울특별시,광진구,능동,249,3,천호대로120길,,127.086156,37.553106,1,0,0,2,30000,20000,40000,0000,0000,,2022-11-25
516,5527989,어린이대공원노상주차장,서울특별시,광진구,능동,250,26,천호대로118길,51,127.084649 ,37.552236 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
517,5527988,어린이대공원노상주차장,서울특별시,광진구,능동,250,26,천호대로118길,51,127.084591 ,37.552263 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
518,5527987,어린이대공원노상주차장,서울특별시,광진구,능동,250,26,천호대로118길,51,127.084521 ,37.552275 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
519,5527986,어린이대공원노상주차장,서울특별시,광진구,능동,250,26,천호대로118길,51,127.084467 ,37.552292 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
520,5527984,어린이대공원노상주차장,서울특별시,광진구,능동,250,4,능동로32길,130-22,127.084700 ,37.552198 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
521,4757428,어린이대공원노상주차장,서울특별시,광진구,능동,250,4,능동로32길,130-22,127.084822,37.552081,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
522,4757113,어린이대공원노상주차장,서울특별시,광진구,능동,250,4,능동로32길,130-22,127.084635,37.552216,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
523,4757095,어린이대공원노상주차장,서울특별시,광진구,능동,250,26,천호대로118길,51,127.084415,37.552303,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
524,4755449,어린이대공원노상주차장,서울특별시,광진구,능동,250,4,능동로32길,130-22,127.084781,37.552190,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
525,5528231,어린이대공원노상주차장,서울특별시,광진구,능동,251,5,능동로,216,127.085290,37.551803,1,0,0,2,30000,20000,40000,0900,1800,,2022-11-25
526,5527882,어린이대공원노상주차장,서울특별시,광진구,능동,251,36,천호대로124길,86,127.085158 ,37.551874 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
527,5527881,어린이대공원노상주차장,서울특별시,광진구,능동,251,36,천호대로124길,86,127.085104 ,37.551894 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
528,5527880,어린이대공원노상주차장,서울특별시,광진구,능동,251,36,천호대로124길,86,127.085065 ,37.551910 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
529,5527879,어린이대공원노상주차장,서울특별시,광진구,능동,251,36,천호대로124길,86,127.085021 ,37.551923 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
530,5527878,어린이대공원노상주차장,서울특별시,광진구,능동,251,35,천호대로124길,80,127.085220 ,37.551833 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
531,5527877,어린이대공원노상주차장,서울특별시,광진구,능동,251,4,천호대로124길,74,127.085598 ,37.551714 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
532,5527876,어린이대공원노상주차장,서울특별시,광진구,능동,251,4,천호대로124길,74,127.085582 ,37.551718 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
533,4758424,어린이대공원노상주차장,서울특별시,광진구,능동,251,4,천호대로124길,74,127.085388,37.551740,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
534,4758098,어린이대공원노상주차장,서울특별시,광진구,능동,251,4,천호대로124길,74,127.085367,37.551774,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
535,4758096,어린이대공원노상주차장,서울특별시,광진구,능동,251,36,천호대로124길,86,127.085007,37.551926,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
536,4756445,251-36 노상주차장,서울특별시,광진구,능동,251,36,천호대로124길,86,127.084868,37.552138,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
537,4735351,어린이대공원노상주차장,서울특별시,광진구,능동,251,35,천호대로124길,80,127.085194,37.551841,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
538,5528244,어린이대공원노상주차장,서울특별시,광진구,능동,252,5,천호대로124길,64,127.085698,37.551629,1,0,0,2,30000,20000,40000,0900,1800,,2022-11-25
539,5527874,어린이대공원노상주차장,서울특별시,광진구,능동,252,25,천호대로124길,68,127.085753,37.551649,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
540,5527873,어린이대공원노상주차장,서울특별시,광진구,능동,252,25,천호대로124길,68,127.085764 ,37.552546 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
541,5527872,어린이대공원노상주차장,서울특별시,광진구,능동,252,25,천호대로124길,68,127.085730,37.551636,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
542,5527871,어린이대공원노상주차장,서울특별시,광진구,능동,252,25,천호대로124길,68,127.085716 ,37.551623 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
543,4797700,어린이대공원노상주차장,서울특별시,광진구,능동,252,25,천호대로124길,68,127.085807,37.551588,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
544,4759420,어린이대공원노상주차장,서울특별시,광진구,능동,252,17,천호대로124길,62,127.085977,37.551527,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
545,4759419,어린이대공원노상주차장,서울특별시,광진구,능동,252,18,천호대로124길,64,127.085908,37.551548,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
546,4758425,어린이대공원노상주차장,서울특별시,광진구,능동,252,33,천호대로124길,72,127.085629,37.551684,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
547,4737281,어린이대공원노상주차장,서울특별시,광진구,능동,252,33,천호대로124길,72,127.085568,37.551695,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
548,4757999,254-1 노상주차장,서울특별시,광진구,능동,254,1,천호대로120길,15,127.087247,37.553297,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
549,4755108,어린이대공원노상주차장,서울특별시,광진구,능동,257,25,천호대로122길,33,127.087377,37.551944,1,1,1,1,,,,0000,0000,,2022-11-25
550,4754428,어린이대공원노상주차장,서울특별시,광진구,능동,257,25,천호대로122길,33,127.087592,37.552029,1,1,1,1,,,,0000,0000,,2022-11-25
551,4754427,어린이대공원노상주차장,서울특별시,광진구,능동,257,25,천호대로122길,33,127.087512,37.551999,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
552,4754425,어린이대공원노상주차장,서울특별시,광진구,능동,257,25,천호대로122길,33,127.087252,37.551863,1,1,1,1,,,,0000,0000,,2022-11-25
553,4754424,어린이대공원노상주차장,서울특별시,광진구,능동,257,25,천호대로122길,33,127.087231,37.551871,1,1,1,1,,,,0000,0000,,2022-11-25
554,4736651,어린이대공원노상주차장,서울특별시,광진구,능동,257,25,천호대로122길,33,127.087285,37.551907,1,1,1,1,,,,0000,0000,,2022-11-25
555,5527869,어린이대공원노상주차장,서울특별시,광진구,능동,258,5,천호대로124길,60-6,127.086027 ,37.551540 ,1,1,1,1,,,,0000,0000,,2022-11-25
556,5527868,어린이대공원노상주차장,서울특별시,광진구,능동,258,5,천호대로124길,60-6,127.086392 ,37.552535 ,1,1,1,1,,,,0000,0000,,2022-11-25
557,5527867,어린이대공원노상주차장,서울특별시,광진구,능동,258,5,천호대로124길,60-6,127.086317 ,37.551552 ,1,1,1,1,,,,0000,0000,,2022-11-25
558,4759422,어린이대공원노상주차장,서울특별시,광진구,능동,258,5,천호대로124길,60-6,127.086458,37.551580,1,1,1,1,,,,0000,0000,,2022-11-25
559,4759386,어린이대공원노상주차장,서울특별시,광진구,능동,258,19,천호대로124길,48,127.086639,37.551630,1,1,1,1,,,,0000,0000,,2022-11-25
560,4759385,258-19 거주자우선주차장,서울특별시,광진구,능동,258,19,천호대로124길,48,127.086579,37.551647,1,1,0,2,30000,20000,40000,0000,0000,,2022-11-25
561,4755106,어린이대공원노상주차장,서울특별시,광진구,능동,258,12,천호대로124길,40,127.087153,37.551838,1,1,1,1,,,,0000,0000,,2022-11-25
562,4754422,어린이대공원노상주차장,서울특별시,광진구,능동,258,19,천호대로124길,48,127.086731,37.551669,1,1,1,1,,,,0000,0000,,2022-11-25
563,5528256,어린이대공원노상주차장,서울특별시,광진구,능동,262,3,천호대로124길,62,127.086259,37.551491,1,0,0,2,30000,20000,40000,0900,1800,,2022-11-25
564,5528506,265-12 거주자우선주차장,서울특별시,광진구,능동,265,12,천호대로114길,,127.082663,37.554990,1,0,0,2,30000,20000,40000,0000,0000,,2022-11-25
565,5528550,270-8 노상주차장,서울특별시,광진구,능동,270,8,천호대로590,,127.083007,37.555514,1,0,1,1,,,,0000,0000,,2022-11-25
566,5528522,270-9 노상주차장,서울특별시,광진구,능동,270,9,천호대로116길,18,127.083886,37.554412,1,0,1,1,,,,0000,0000,,2022-11-25
567,5528317,270-6 노상주차장,서울특별시,광진구,능동,270,6,천호대로118길,32,127.084829,37.553360,1,0,1,1,,,,0000,0000,,2022-11-25
568,5528181,어린이대공원노상주차장,서울특별시,광진구,능동,270,4,천호대로116길,72,127.082726,37.552443,1,0,0,2,30000,20000,40000,0900,1800,,2022-11-25
569,5528120,270-7 노상주차장,서울특별시,광진구,능동,270,7,능동로36길,123,127.085509,37.554031,1,0,1,1,,,,0000,0000,,2022-11-25
570,5527893,270-15 거주자우선주차장,서울특별시,광진구,능동,270,15,천호대로120길,,127.085724 ,37.552205 ,1,0,0,2,,,,0000,0000,,2022-11-25
571,5527892,270-15 거주자우선주차장,서울특별시,광진구,능동,270,15,천호대로120길,,127.085558 ,37.552869 ,1,0,0,2,,,,0000,0000,,2022-11-25
572,5527891,270-15 거주자우선주차장,서울특별시,광진구,능동,270,15,천호대로120길,,127.085562,37.551928,1,0,0,2,,,,0000,0000,,2022-11-25
573,5527795,270-10 노상주차장,서울특별시,광진구,능동,270,10,능동로36길,,127.086802 ,37.553447 ,1,0,1,1,,,,0000,0000,,2022-11-25
574,5527794,270-10 노상주차장,서울특별시,광진구,능동,270,10,능동로36길,,127.086807 ,37.553532 ,1,0,1,1,,,,0000,0000,,2022-11-25
575,5527793,270-10 노상주차장,서울특별시,광진구,능동,270,10,능동로36길,,127.087167 ,37.553362 ,1,0,1,1,,,,0000,0000,,2022-11-25
576,5527785,270-10 노상주차장,서울특별시,광진구,능동,270,10,능동로36길,,127.087409,37.553281,1,0,1,1,,,,0000,0000,,2022-11-25
577,5527784,270-10 노상주차장,서울특별시,광진구,능동,270,10,능동로36길,,127.087530 ,37.553249 ,1,0,1,1,,,,0000,0000,,2022-11-25
578,5527783,270-10 노상주차장,서울특별시,광진구,능동,270,10,능동로36길,,127.087630 ,37.553203 ,1,0,1,1,,,,0000,0000,,2022-11-25
579,5527782,270-10 노상주차장,서울특별시,광진구,능동,270,10,능동로36길,,127.087751,37.553143,1,0,1,1,,,,0000,0000,,2022-11-25
580,4756162,283-6 노상주차장,서울특별시,광진구,능동,283,6,능동로,258,127.078527,37.552283,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
581,4756161,283-6 노상주차장,서울특별시,광진구,능동,283,6,능동로,258,127.077369,37.552866,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
582,4756793,284-8 노상주차장,서울특별시,광진구,능동,284,8,천호대로110길,91,127.078267,37.553304,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
583,4756794,313-8 노상주차장,서울특별시,광진구,능동,313,8,능동로26길,29,127.078850,37.552138,1,0,0,2,30000,20000,40000,0900,1800,,2022-11-25
584,4756836,능동IoT공유주차장,서울특별시,광진구,능동,314,6,능동로24길,29,127.078347,37.551968,1,0,0,2,30000,20000,40000,0900,1800,,2022-11-25
585,4754526,어린이대공원옆노상주차장,서울특별시,광진구,능동,314,6,능동로24길,29,127.078516,37.552000,1,0,0,2,30000,20000,40000,0900,1800,,2022-11-25
586,4754524,능동IoT공유주차장,서울특별시,광진구,능동,314,7,능동로24길,27,127.078171,37.551933,1,0,0,2,30000,20000,40000,0900,1800,,2022-11-25
587,4737310,능동IoT공유주차장,서울특별시,광진구,능동,314,8,능동로24길,19,127.077972,37.551852,1,0,0,2,30000,20000,40000,0900,1800,,2022-11-25
588,5529934,315-5 노상주차장,서울특별시,광진구,능동,315,5,천호대로110길,112,127.077720 ,37.552216 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
589,5529933,315-5 노상주차장,서울특별시,광진구,능동,315,5,천호대로110길,112,127.077738 ,37.552249 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
590,5529932,315-5 노상주차장,서울특별시,광진구,능동,315,5,천호대로110길,112,127.077775 ,37.552315 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
591,4808719,315-5 노상주차장,서울특별시,광진구,능동,315,5,천호대로110길,112,127.077754,37.552292,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
592,4759091,능동IoT공유주차장,서울특별시,광진구,능동,315,10,능동로24길,11,127.077543,37.551770,1,0,0,2,30000,20000,40000,0900,1800,,2022-11-25
593,4758467,능동IoT공유주차장,서울특별시,광진구,능동,315,10,능동로24길,11,127.077689,37.551766,1,0,0,2,30000,20000,40000,0900,1800,,2022-11-25
594,4757448,어린이대공원옆노상주차장,서울특별시,광진구,능동,315,10,능동로24길,11,127.077373,37.551728,1,0,0,2,30000,20000,40000,0900,1800,,2022-11-25
595,4754523,능동IoT공유주차장,서울특별시,광진구,능동,315,12,능동로24길,13,127.077904,37.551827,1,0,0,2,30000,20000,40000,0900,1800,,2022-11-25
596,4759432,320-44 노상주차장,서울특별시,광진구,능동,320,44,천호대로110길,61,127.078863,37.554542,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
597,4755169,320-9 노상주차장,서울특별시,광진구,능동,320,9,천호대로110길,67,127.078776,37.554337,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
598,4808200,453-18 노상주차장,서울특별시,광진구,능동,453,18,천호대로112길,59,127.080336,37.553832,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
599,4756758,453-18 노상주차장,서울특별시,광진구,능동,453,18,천호대로112길,59,127.080182,37.553623,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
600,4842402,5-49 노상주차장,서울특별시,광진구,자양동,5,49,아차산로34길,20,127.069255,37.539183,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
601,4755374,5-56 노상주차장,서울특별시,광진구,자양동,5,56,능동로3길,14,127.066719,37.533504,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
602,4838012,10-7 노상주차장,서울특별시,광진구,자양동,10,7,아차산로26길,31,127.065716,37.539971,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
603,4820972,대동모텔앞노상주차장,서울특별시,광진구,자양동,10,6,아차산로26길,39,127.065409,37.539447,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
604,4809387,세종빌라앞노상주차장,서울특별시,광진구,자양동,10,10,아차산로26길,25,127.065828,37.540232,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
605,4808756,대동모텔앞노상주차장,서울특별시,광진구,자양동,10,6,아차산로26길,39,127.065493,37.539520,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
606,4798698,진주빌라앞노상주차장,서울특별시,광진구,자양동,10,7,아차산로26길,31,127.065716,37.539971,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
